Time,Vibration
2.024048096192385,0.14033415007010475
2.0440881763527052,1.360101289149253
2.064128256513026,4.576527023056972
2.0841683366733466,3.1829971598691
2.1042084168336674,6.773928596936988
2.124248496993988,4.586158063861904
2.1442885771543083,4.10638375750908
2.164328657314629,6.324640457006531
2.1843687374749496,5.152394425869659
2.2044088176352705,4.577981347364355
2.224448897795591,2.484024333355777
2.244488977955912,-0.5152346777663221
2.2645290581162323,1.002240645453379
2.284569138276553,-2.3723734101819627
2.3046092184368736,-2.3657063804758325
2.3246492985971945,-3.0848417874320697
2.344689378757515,-4.796672471606489
2.3647294589178354,-4.3443349837799365
2.3847695390781563,-4.040160891115969
2.4048096192384767,-4.27684708710201
2.4248496993987976,-5.150029391305433
2.444889779559118,-2.89421479310153
2.464929859719439,-0.8064973461260585
2.4849699398797593,-1.6333296441742846
2.50501002004008,0.164946390186753
2.5250501002004007,1.1129249335485052
2.5450901803607215,4.533180112229779
2.565130260521042,4.322735691113163
2.5851703406813624,4.794141317579123
2.6052104208416833,4.0762707583836715
2.6252505010020037,5.539224418308347
2.6452905811623246,4.164010349316552
2.665330661322645,4.403317217033775
2.685370741482966,2.9930114640451198
2.7054108216432864,3.333737293987215
2.7254509018036073,2.0947067513905235
2.7454909819639277,0.07485962922027972
2.7655310621242486,-0.5736553391823898
2.785571142284569,-3.25437341472542
2.8056112224448895,-4.7078742128266375
2.8256513026052104,-3.629611191521251
2.845691382765531,-4.498024922370939
2.8657314629258517,-4.331092642594763
2.885771543086172,-2.571119835645558
2.905811623246493,-3.685388671718445
2.9258517034068134,-4.926221316343397
2.9458917835671343,-2.026730721701614
2.9659318637274548,-3.391680835927522
2.9859719438877756,-1.3384354525257924
3.006012024048096,0.3091457648044304
3.0260521042084165,3.321161040671828
3.0460921843687374,1.9920661359444352
3.066132264529058,2.8667342550096575
3.0861723446893787,4.318090386597099
3.106212424849699,4.197819628684954
3.12625250501002,6.126016609793694
3.1462925851703405,3.742148846911296
3.1663326653306614,3.193113156659361
3.186372745490982,3.1474400679762073
3.2064128256513023,2.105731857842346
3.226452905811623,3.387543558399012
3.2464929859719436,1.1697016758509315
3.2665330661322645,-0.9437948194607984
3.286573146292585,-3.443346626111489
3.306613226452906,-2.4201975086668974
3.3266533066132262,-5.1054822571612135
3.346693386773547,-6.231765988530115
3.3667334669338675,-3.7850166577057958
3.3867735470941884,-4.6284335718830825
3.406813627254509,-3.684870832328454
3.4268537074148293,-3.6568056232520965
3.44689378757515,-2.2377120146051617
3.4669338677354706,-2.669360097550722
3.4869739478957915,-1.849043732331746
3.507014028056112,1.121728495095511
3.527054108216433,0.8638935768359532
3.5470941883767533,2.099741844849553
3.567134268537074,3.27978661515724
3.5871743486973946,4.463185278360454
3.6072144288577155,4.521644350899949
3.627254509018036,3.623042227476918
3.6472945891783564,4.161434780384042
3.6673346693386772,2.085585629048268
3.6873747494989977,4.166325708512482
3.7074148296593186,0.947754148270086
3.727454909819639,0.29329257433590783
3.74749498997996,0.20953350785392355
3.7675350701402803,-1.8324295513435473
3.787575150300601,-0.7311440741553676
3.8076152304609217,-4.604843679571568
3.8276553106212425,-3.873829187330905
3.847695390781563,-4.74783108377287
3.8677354709418834,-6.1472738660727515
3.8877755511022043,-4.412427031262812
3.9078156312625247,-4.752407268723137
3.9278557114228456,-3.165246608835757
3.947895791583166,-2.2213434645903187
3.967935871743487,0.20266036330268333
3.9879759519038074,0.5839061987662969
4.008016032064128,0.1336289644575635
4.028056112224449,1.4871446426114523
4.04809619238477,3.940979654489796
4.06813627254509,4.43213695774642
4.0881763527054105,5.114296008689572
4.108216432865731,3.272249556245038
4.128256513026052,4.971487822169383
4.148296593186372,4.049233284170081
4.168336673346693,4.556637183330086
4.188376753507014,3.3982165893562284
4.208416833667335,3.4056339470667387
4.228456913827655,1.6543369434280624
4.248496993987976,0.8807590003716761
4.268537074148297,-1.6206328771240228
4.288577154308617,-3.274491930978353
4.3086172344689375,-3.768937648456154
4.328657314629258,-4.192857101081511
4.348697394789579,-4.350203386384541
4.368737474949899,-2.725215911113522
4.38877755511022,-4.967505819656557
4.408817635270541,-5.511210946190732
4.428857715430862,-4.243898621533301
4.448897795591182,-3.4582658394837256
4.468937875751503,-1.4210243542200938
4.488977955911824,-2.2311203007239184
4.509018036072144,0.6286699039822077
4.529058116232465,1.9419772053862108
4.5490981963927855,3.12507905334674
4.569138276553106,3.2205124615495695
4.589178356713426,4.263991759121375
4.609218436873747,3.4779368702364275
4.629258517034068,4.499522426906039
4.649298597194389,4.225854730092207
4.669338677354709,4.659808381608189
4.68937875751503,2.294902936732704
4.709418837675351,3.2219007335369625
4.729458917835671,2.7708340935374403
4.749498997995992,-2.0385063486623185
4.7695390781563125,-0.7891192800715361
4.789579158316633,-1.7086552281325948
4.809619238476953,-4.042693630882526
4.829659318637274,-4.607403073516885
4.849699398797595,-4.882292739696435
4.869739478957916,-5.286869962534868
4.889779559118236,-5.2230257390522
4.909819639278557,-6.204952544991775
4.929859719438878,-2.705846971100784
4.949899799599198,-1.8643987287602222
4.969939879759519,-2.6574986961788096
4.98997995991984,-2.094339702295584
5.01002004008016,1.1489802509458045
5.03006012024048,1.2683464671614517
5.050100200400801,3.085970484117774
5.070140280561122,3.538850118738793
5.090180360721443,5.220487489731974
5.110220440881763,5.608761913661065
5.130260521042084,4.263481704669554
5.150300601202405,3.3660482067144324
5.170340681362725,2.6271928618530556
5.190380761523046,4.015635984437546
5.210420841683367,1.1967040053788327
5.2304609218436875,0.7085616565509733
5.2505010020040075,-0.627792714801662
5.270541082164328,-1.3289168453155253
5.290581162324649,-4.376982437673455
5.31062124248497,-3.2623067717607963
5.33066132264529,-3.719867311512508
5.350701402805611,-4.680294119064245
5.370741482965932,-5.303728481966705
5.390781563126252,-4.804597612950195
5.410821643286573,-4.102867143217294
5.430861723446894,-6.590421286941575
5.4509018036072145,-0.9369857088957898
5.4709418837675345,-1.3953773447329978
5.490981963927855,-1.2178164921689556
5.511022044088176,0.2993699110916681
5.531062124248497,2.396247605342722
5.551102204408817,2.8785659258032164
5.571142284569138,1.867232378052405
5.591182364729459,6.619758807057264
5.611222444889779,4.8147080107634315
5.6312625250501,6.004697573520177
5.651302605210421,4.037305274155241
5.671342685370742,5.712213741465901
5.691382765531062,3.6452316441459294
5.7114228456913825,2.9388895095356378
5.731462925851703,0.1089604142411833
5.751503006012024,1.11671425141999
5.771543086172344,-0.6473005637018797
5.791583166332665,-1.193608809409096
5.811623246492986,-4.124454538640773
5.831663326653306,-4.757739702747586
5.851703406813627,-2.48334749569179
5.871743486973948,-6.055829769289867
5.891783567134269,-5.025155301234198
5.911823647294589,-3.337273119989343
5.9318637274549095,-3.6791482593090055
5.95190380761523,-2.2583663788494093
5.971943887775551,-2.12597284945031
5.991983967935871,-0.13275491455254795
6.012024048096192,-0.5539051010652809
6.032064128256513,3.6187062655961393
6.052104208416833,2.926683573425433
6.072144288577154,3.256858956052538
6.092184368737475,5.247244019532779
6.112224448897796,4.474983904406014
6.132264529058116,3.6449218969288095
6.152304609218437,3.3618307597478387
6.1723446893787575,4.834653209370215
6.192384769539078,3.15241333170187
6.212424849699398,2.1404571098937493
6.232464929859719,2.1706103609285208
6.25250501002004,-1.2841942373496682
6.27254509018036,-2.1283536666290916
6.292585170340681,-2.934691613058088
6.312625250501002,-3.446742668168178
6.332665330661323,-4.351160232563261
6.352705410821643,-5.091940375606823
6.372745490981964,-5.059619922990583
6.3927855711422845,-4.982943538444614
6.4128256513026045,-5.1653105078872175
6.432865731462925,-4.548312107228701
6.452905811623246,-2.5147752648758637
6.472945891783567,-2.5582183240053116
6.492985971943887,-1.597489236004833
6.513026052104208,0.5025086394215286
6.533066132264529,1.8606674880867364
6.55310621242485,5.3512661238060435
6.57314629258517,3.2708330003388255
6.593186372745491,5.548990381078758
6.613226452905812,5.69256451801256
6.633266533066132,3.7841014948543723
6.6533066132264524,5.460247869155111
6.673346693386773,2.921386269578344
6.693386773547094,0.6053882470717222
6.713426853707414,2.8242306316407557
6.733466933867735,-0.7245445225917062
6.753507014028056,0.23065359288080417
6.773547094188377,-2.142022402319185
6.793587174348697,-0.944213512344728
6.813627254509018,-2.5167507134045906
6.833667334669339,-4.793967612921821
6.853707414829659,-5.509917966303387
6.8737474949899795,-6.213458090781306
6.8937875751503,-5.302220547339673
6.913827655310621,-4.696898406207035
6.933867735470941,-4.057866338060422
6.953907815631262,-2.580117102720591
6.973947895791583,-1.0292968212936064
6.993987975951904,-0.027732913135912085
7.014028056112224,0.11270692380454639
7.034068136272545,0.6379819516143999
7.054108216432866,4.508278857899919
7.074148296593186,3.323949906349222
7.0941883767535066,3.9775745587738305
7.114228456913827,4.433075298208381
7.134268537074148,3.123054529330228
7.154308617234468,4.186724413703002
7.174348697394789,3.589347078777875
7.19438877755511,3.8369749184645907
7.214428857715431,2.8597690551022406
7.234468937875751,0.9734329409303633
7.254509018036072,0.648689989316089
7.274549098196393,-1.1781509509743309
7.294589178356713,-2.6729861106431896
7.314629258517034,-3.467929374125737
7.3346693386773545,-4.562140152340811
7.354709418837675,-5.2331925240073724
7.374749498997995,-5.2677087639104965
7.394789579158316,-5.974198164299
7.414829659318637,-4.106237776021745
7.434869739478958,-4.6435645450303245
7.454909819639278,-1.8422851196768217
7.474949899799599,-1.7975370654311318
7.49498997995992,-0.2650859488643752
7.51503006012024,1.4325985607238167
7.535070140280561,2.7761977078759785
7.5551102204408815,1.621829558674087
7.575150300601202,3.8437249245572325
7.595190380761522,5.533451530338393
7.615230460921843,3.264261743250233
7.635270541082164,5.345694829521093
7.655310621242485,2.386098149113467
7.675350701402805,3.0095869115702603
7.695390781563126,3.2067933281124352
7.715430861723447,0.44765493690863467
7.735470941883767,-0.07768643003840203
7.755511022044088,-1.8178260147519427
7.775551102204409,0.07015525712720794
7.7955911823647295,-2.546194631450431
7.8156312625250495,-3.1045893565825358
7.83567134268537,-4.62437353104128
7.855711422845691,-5.207270317707022
7.875751503006012,-6.616251233272685
7.895791583166332,-5.122144774035569
7.915831663326653,-5.117612776794912
7.935871743486974,-2.7492063906066533
7.955911823647294,-1.4894844209774794
7.975951903807615,-0.021514495638430997
7.995991983967936,0.6008273238360269
8.016032064128256,0.4018699481421727
8.036072144288577,1.0737579159979291
8.056112224448897,4.007315958590811
8.076152304609218,4.443508720575948
8.09619238476954,2.9074008734154515
8.11623246492986,5.325165548387084
8.13627254509018,5.7644383188028385
8.1563126252505,4.676816015502564
8.176352705410821,3.8094916777864753
8.196392785571142,2.311558148026712
8.216432865731463,0.6005598352806651
8.236472945891784,1.6461405816641506
8.256513026052104,-0.717883219360848
8.276553106212425,-1.8710598959355604
8.296593186372744,-1.0303898636449436
8.316633266533065,-3.0298184609518626
8.336673346693386,-4.060387333160214
8.356713426853707,-4.7265027702697715
8.376753507014028,-3.4787913111576323
8.396793587174349,-3.0940728606119468
8.41683366733467,-3.395365895446085
8.436873747494989,-2.9810232113532686
8.45691382765531,-4.671442196079866
8.47695390781563,-1.304150092989351
8.496993987975952,-0.3189353452175752
8.517034068136272,1.1560805868832982
8.537074148296593,3.1891254893042786
8.557114228456914,0.5486616296773978
8.577154308617233,3.5538431438376317
8.597194388777554,4.967769037458317
8.617234468937875,4.509366483392427
8.637274549098196,3.523731739904318
8.657314629258517,5.462349816983272
8.677354709418838,4.233235532518754
8.697394789579159,2.0986513895466437
8.71743486973948,2.3043116781033666
8.737474949899799,1.605312564821948
8.75751503006012,-0.4661890872917609
8.77755511022044,-0.8963823578394113
8.797595190380761,-2.7371014612271027
8.817635270541082,-4.151399596561181
8.837675350701403,-5.619444207619184
8.857715430861724,-4.968449461730483
8.877755511022043,-4.802709827974063
8.897795591182364,-3.920420980485291
8.917835671342685,-4.408043230117566
8.937875751503006,-3.0613847487949215
8.957915831663327,-3.4872954305510584
8.977955911823647,-2.1500535769070246
8.997995991983968,-0.2362915276275523
9.018036072144287,0.06893397082478159
9.038076152304608,3.1223956343782038
9.05811623246493,3.7986337960034815
9.07815631262525,4.437536549726211
9.098196392785571,5.057949342590065
9.118236472945892,7.002994910546905
9.138276553106213,4.461709707706859
9.158316633266534,2.3667126893169077
9.178356713426853,4.116854839258957
9.198396793587174,2.9692150485187505
9.218436873747494,1.4140599451600713
9.238476953907815,-0.2573430422147074
9.258517034068136,-0.9733094632624739
9.278557114228457,-1.5746936162223435
9.298597194388778,-3.3699825609783054
9.318637274549097,-1.3849724578990794
9.338677354709418,-5.448632314592725
9.358717434869739,-5.688816077205387
9.37875751503006,-7.283047149675783
9.39879759519038,-4.526600478420695
9.418837675350701,-6.276726520074783
9.438877755511022,-4.013249651994095
9.458917835671341,-2.743798284150412
9.478957915831662,-2.0164880022999845
9.498997995991983,1.6759165724621585
9.519038076152304,2.179213768084792
9.539078156312625,3.676988074104304
9.559118236472946,2.4997204901209487
9.579158316633267,5.321661137337812
9.599198396793588,5.235478516935428
9.619238476953907,5.758306753229716
9.639278557114228,5.949167048618428
9.659318637274549,3.633434115021936
9.67935871743487,3.4538069278628996
9.69939879759519,3.831998452766075
9.719438877755511,-0.7822618336640805
9.739478957915832,2.1724604758676924
9.759519038076151,-0.043541403006052026
9.779559118236472,-1.8605424799405088
9.799599198396793,-2.6980078533404144
9.819639278557114,-4.868014880865862
9.839679358717435,-4.865463968460796
9.859719438877756,-3.8078182068252504
9.879759519038076,-3.6930376388792188
9.899799599198396,-2.062934450155925
9.919839679358716,-4.300953236227453
9.939879759519037,-4.086791895744271
9.959919839679358,-2.9274147386664136
9.97995991983968,-2.2639303466736456
10.0,-0.07785475594087525
