wavelength_nm,absorbance
709.0,0.05307600570607858
710.0,0.04352881424779182
711.0,0.0311717239797377
712.0,0.018714043881745534
713.0,0.023649079061158935
714.0,0.030879599310762357
715.0,0.030450530462113084
716.0,0.02890976298120876
717.0,0.029630191871560865
718.0,0.02742765330491842
719.0,0.012696386390863193
720.0,0.023801982355642334
721.0,0.04097558290611691
722.0,0.01358006821380664
723.0,0.02772540133623628
724.0,0.020163009869633597
725.0,0.03133625328764557
726.0,0.02533644242996643
727.0,0.04772875819936579
728.0,0.036079026665394025
729.0,0.014258386253825875
730.0,0.03805475651833297
731.0,0.020704194840750516
732.0,0.02307605790634371
733.0,0.03376584028352884
734.0,0.024099041051068477
735.0,0.040714278239179544
736.0,0.02070588632259869
737.0,0.022572647268396938
738.0,0.02212355420237832
739.0,0.02321233912758639
740.0,0.04319030208991726
741.0,0.037545558373757885
742.0,0.05051932981949611
743.0,0.057211732417874736
744.0,0.017631397253773735
745.0,0.030845030886229488
746.0,0.015885597326382693
747.0,0.020668729799812945
748.0,0.022439010648928982
749.0,0.017314142148708064
750.0,0.017377353252631067
