wavelength_nm,absorbance
662.0,0.02443469011585454
663.0,0.04585091204939942
664.0,0.024212752199207856
665.0,0.03803253085263877
666.0,0.025341835897779635
667.0,0.03145741327374059
668.0,0.0389234959920504
669.0,0.024521052890647432
670.0,0.04202175306346009
671.0,0.01813108259841704
672.0,0.033583816227662565
673.0,0.04111440960139168
674.0,0.03795791283437038
675.0,0.05303015297697253
676.0,0.020867446110869894
677.0,0.01347532004245405
678.0,0.018089916918543086
679.0,0.037944460503420374
680.0,0.03599177638846044
681.0,0.031241633045393298
682.0,0.01653718580189433
683.0,0.039213429204111264
684.0,0.015313121889634483
685.0,0.04391571333061468
686.0,0.06429647825961318
687.0,0.034403670134878196
688.0,0.037002716418194026
689.0,0.02409037205318954
690.0,0.008281494618786581
691.0,0.02277087021286212
692.0,0.01688828028315782
693.0,0.012638552224180519
694.0,0.05067056571860787
695.0,0.03327628414125703
696.0,0.03455791443218486
697.0,0.026293161209076443
698.0,0.027926774547606746
699.0,0.04157566131571658
700.0,0.02961285729503049
701.0,0.03636910037882854
702.0,0.027648609984294255
703.0,0.025894730915126455
704.0,0.013117513161582574
705.0,0.006267423608933235
706.0,0.0268616088212019
707.0,0.030678259897361365
708.0,0.014566694593481365
709.0,0.029586518533857385
710.0,0.030645215088640067
711.0,0.004128060436968596
712.0,0.01901863685754805
713.0,0.03488727926084123
714.0,0.034644800055001944
715.0,0.01615598164108513
716.0,0.03190144477695091
717.0,0.0422689442859542
718.0,0.03932492410302965
719.0,0.02885661153149909
720.0,0.02438431876112169
721.0,0.022447895245961635
722.0,0.03561386183324398
723.0,0.03234126821305659
724.0,0.03755286531399803
725.0,0.03158250021970075
726.0,0.03982517952518903
727.0,0.031135120545511437
728.0,0.039416273085753926
729.0,0.04044988034336724
730.0,0.02034568636649854
731.0,0.00830227638544951
732.0,0.04852191839761241
733.0,0.03307990820526291
734.0,0.009426172114543586
735.0,0.021434168412207095
736.0,0.03926249348499892
737.0,0.026643879667301234
738.0,0.02385526432922706
739.0,0.04681058345172062
740.0,0.01743255517737819
741.0,0.020422160479635874
742.0,0.032536638339283545
743.0,0.034685459712139426
744.0,0.03595611684735762
745.0,0.04093485689368559
746.0,0.032382943743783726
747.0,0.03587260751055217
748.0,0.026889489088281076
749.0,0.030752379803212385
750.0,0.03129041029557539
