wavelength_nm,absorbance
631.0,0.04977723100717442
632.0,0.02607786001929016
633.0,0.02653662765349238
634.0,0.008215185352614937
635.0,0.03166096488249321
636.0,0.020525769093250226
637.0,0.026612349165517447
638.0,0.02216103036665252
639.0,0.031294712304031296
640.0,0.011098438742210441
641.0,0.014372945425836461
642.0,0.05733405937058099
643.0,0.016157348145034528
644.0,0.018284571407342465
645.0,0.05334343444807942
646.0,0.06602938643661696
647.0,0.016990357424943144
648.0,0.026522136096285325
649.0,0.03494215119581118
650.0,0.05149969342710425
651.0,0.01883350399932982
652.0,0.027660773747638666
653.0,0.03986761403770708
654.0,0.03569869070894206
655.0,0.025915436837509374
656.0,0.028776571531466563
657.0,0.01384165564905493
658.0,0.027444638259410844
659.0,0.02707232969944739
660.0,0.033024829286347916
661.0,0.023547879977329263
662.0,0.03584617168581049
663.0,0.04231879973025826
664.0,0.032012197560577514
665.0,0.03435105542985581
666.0,0.030752657177395448
667.0,0.030102306678425835
668.0,0.02143060864244896
669.0,0.03387659816827475
670.0,0.02890179711210031
671.0,0.055178903147301415
672.0,0.048933750834209824
673.0,0.03467711590436965
674.0,0.02088449868452943
675.0,0.01668715374340077
676.0,0.04432531570429771
677.0,0.033180634773280863
678.0,0.0357858831018006
679.0,0.009086068884884488
680.0,0.041147672959452736
681.0,0.03546909461693868
682.0,0.016688812295317774
683.0,0.024353869214851383
684.0,0.03317518586431557
685.0,0.03063879267593757
686.0,0.02650192383137327
687.0,0.028765059917078
688.0,0.026982267030799666
689.0,0.03183594093489348
690.0,0.047662393824881175
691.0,-0.0007960205705399223
692.0,0.027161147933103806
693.0,0.032121040326001674
694.0,0.0335544202498811
695.0,0.02553917167804741
696.0,0.008921185900876101
697.0,0.033937534105286375
698.0,0.0507295670103131
699.0,0.011594834259082882
700.0,0.04036694048210859
701.0,0.02605855785227269
702.0,0.029264844540366066
703.0,0.0173658479989203
704.0,0.025987064444539413
705.0,0.045600994956589196
706.0,0.03699225519126173
707.0,0.05078807364854605
708.0,0.04412922744803747
709.0,0.035269282472707074
710.0,0.05092742033562679
711.0,0.03526809290994507
712.0,0.039936006651115366
713.0,0.02644127450793332
714.0,0.030798656501559104
715.0,0.0216310044531688
716.0,0.04187508361714874
717.0,0.01586042108634213
718.0,0.039388258621577674
719.0,0.02771223329629553
720.0,0.04405500388178118
721.0,0.03901046050602073
722.0,0.05184778135628387
723.0,0.03876931938248103
724.0,0.011135536325636259
725.0,0.029196578200705182
726.0,0.01593592733583979
727.0,0.023780653324687987
728.0,0.04813475076937864
729.0,0.03765041373445912
730.0,0.0216128415449572
731.0,0.01783539718631203
732.0,0.030393389772118515
733.0,0.015401282089245356
734.0,0.021946319903694982
735.0,0.03374411634800463
736.0,0.04386374666890785
737.0,0.0373051395235118
738.0,0.0025045274376849502
739.0,0.03365240202592642
740.0,0.030864403937131357
741.0,0.03496668430044921
742.0,0.04939451690422414
743.0,0.005241141276892656
744.0,0.022906759391835715
745.0,0.03709087628109273
746.0,0.011020867542440065
747.0,0.04771138885321322
748.0,0.03442027957994084
749.0,0.0401590080171486
750.0,0.02314867621533879
